YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"PRODN PRACTICE","AREA HARVESTED in ACRES","AREA PLANTED in ACRES","PRODUCTION in BU","YIELD in BU / ACRE"
2017,"MINNESOTA, SOUTHEAST, WABASHA",27,90,157,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","41,800","42,100","2,273,000",54.4
2017,"MINNESOTA, SOUTHEAST, WINONA",27,90,169,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","32,900","33,200","1,736,000",52.8
2017,"MINNESOTA, SOUTHWEST, COTTONWOOD",27,70,033,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","162,500","163,500","9,175,000",56.5
2017,"MINNESOTA, SOUTHWEST, JACKSON",27,70,063,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","170,400","171,500","9,533,000",55.9
2017,"MINNESOTA, SOUTHWEST, LINCOLN",27,70,081,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","105,300","106,000","5,013,000",47.6
2017,"MINNESOTA, SOUTHWEST, LYON",27,70,083,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","154,600","156,500","7,775,000",50.3
2017,"MINNESOTA, SOUTHWEST, MURRAY",27,70,101,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","164,600","166,000","8,964,000",54.5
2017,"MINNESOTA, SOUTHWEST, NOBLES",27,70,105,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","174,900","176,000","9,304,000",53.2
2017,"MINNESOTA, SOUTHWEST, PIPESTONE",27,70,117,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","90,900","91,500","4,877,000",53.7
2017,"MINNESOTA, SOUTHWEST, REDWOOD",27,70,127,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","209,000","210,500","11,518,000",55.1
2017,"MINNESOTA, SOUTHWEST, ROCK",27,70,133,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","111,800","112,500","6,558,000",58.7
2017,"MINNESOTA, WEST CENTRAL, BIG STONE",27,40,011,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","112,700","113,500","5,132,000",45.5
2017,"MINNESOTA, WEST CENTRAL, CHIPPEWA",27,40,023,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","109,300","110,000","5,442,000",49.8
2017,"MINNESOTA, WEST CENTRAL, DOUGLAS",27,40,041,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","72,700","73,400","2,923,000",40.2
2017,"MINNESOTA, WEST CENTRAL, GRANT",27,40,051,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","122,100","123,000","5,696,000",46.7
2017,"MINNESOTA, WEST CENTRAL, LAC QUI PARLE",27,40,073,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","177,400","178,500","8,716,000",49.1
2017,"MINNESOTA, WEST CENTRAL, OTTER TAIL",27,40,111,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","170,900","172,000","7,190,000",42.1
2017,"MINNESOTA, WEST CENTRAL, POPE",27,40,121,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","85,400","86,100","3,933,000",46.1
2017,"MINNESOTA, WEST CENTRAL, STEVENS",27,40,149,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","112,200","113,000","5,203,000",46.4
2017,"MINNESOTA, WEST CENTRAL, SWIFT",27,40,151,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","131,600","132,500","6,091,000",46.3
2017,"MINNESOTA, WEST CENTRAL, TRAVERSE",27,40,155,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","152,100","153,000","6,999,000",46
2017,"MINNESOTA, WEST CENTRAL, WILKIN",27,40,167,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","174,300","175,500","6,850,000",39.3
2017,"MINNESOTA, WEST CENTRAL, YELLOW MEDICINE",27,40,173,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","172,300","173,500","9,079,000",52.7
2018,"ILLINOIS, CENTRAL, DE WITT",17,40,039,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","101,700","102,000","7,800,000",76.7
2018,"ILLINOIS, CENTRAL, LOGAN",17,40,107,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","155,700","156,000","11,175,000",71.8
2018,"ILLINOIS, CENTRAL, MACON",17,40,115,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","132,700","133,000","10,221,000",77
2018,"ILLINOIS, CENTRAL, MARSHALL",17,40,123,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","82,800","83,000","5,555,000",67.1
2018,"ILLINOIS, CENTRAL, MCLEAN",17,40,113,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","311,500","312,000","21,516,000",69.1
2018,"ILLINOIS, CENTRAL, MENARD",17,40,129,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","70,800","71,000","4,971,000",70.2
2018,"ILLINOIS, CENTRAL, OTHER (COMBINED) COUNTIES",17,40,"   ",YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","173,600","174,000","11,297,000",65.1
2018,"ILLINOIS, CENTRAL, PEORIA",17,40,143,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","87,700","88,000","5,970,000",68.1
2018,"ILLINOIS, CENTRAL, TAZEWELL",17,40,179,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","129,700","130,000","9,569,000",73.8
2018,"ILLINOIS, CENTRAL, WOODFORD",17,40,203,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","119,800","120,000","7,932,000",66.2
2018,"ILLINOIS, EAST SOUTHEAST, CLARK",17,70,023,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","98,900","99,000","6,485,000",65.6
2018,"ILLINOIS, EAST SOUTHEAST, CLAY",17,70,025,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","116,400","117,000","6,972,000",59.9
2018,"ILLINOIS, EAST SOUTHEAST, COLES",17,70,029,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","120,500","121,000","9,242,000",76.7
2018,"ILLINOIS, EAST SOUTHEAST, CRAWFORD",17,70,033,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","96,900","97,000","6,250,000",64.5
2018,"ILLINOIS, EAST SOUTHEAST, CUMBERLAND",17,70,035,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","79,100","80,000","5,446,000",68.8
2018,"ILLINOIS, EAST SOUTHEAST, DOUGLAS",17,70,041,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","114,300","115,000","9,139,000",80
2018,"ILLINOIS, EAST SOUTHEAST, EDGAR",17,70,045,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","164,800","165,000","11,732,000",71.2
2018,"ILLINOIS, EAST SOUTHEAST, EFFINGHAM",17,70,049,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","100,800","101,000","7,446,000",73.9
2018,"ILLINOIS, EAST SOUTHEAST, FAYETTE",17,70,051,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","155,100","156,000","9,451,000",60.9
2018,"ILLINOIS, EAST SOUTHEAST, JASPER",17,70,079,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","126,500","127,000","7,868,000",62.2
2018,"ILLINOIS, EAST SOUTHEAST, LAWRENCE",17,70,101,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","90,900","91,000","5,033,000",55.4
2018,"ILLINOIS, EAST SOUTHEAST, MARION",17,70,121,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","119,800","120,000","7,424,000",62
2018,"ILLINOIS, EAST SOUTHEAST, MOULTRIE",17,70,139,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","82,900","83,000","6,445,000",77.7
2018,"ILLINOIS, EAST SOUTHEAST, RICHLAND",17,70,159,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","89,200","90,000","5,139,000",57.6
2018,"ILLINOIS, EAST SOUTHEAST, SHELBY",17,70,173,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","177,900","178,000","12,828,000",72.1
2018,"ILLINOIS, EAST, CHAMPAIGN",17,50,019,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","256,500","257,000","17,835,000",69.5
2018,"ILLINOIS, EAST, FORD",17,50,053,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","133,500","134,000","8,291,000",62.1
2018,"ILLINOIS, EAST, IROQUOIS",17,50,075,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","296,500","297,000","16,780,000",56.6
2018,"ILLINOIS, EAST, KANKAKEE",17,50,091,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","140,400","141,000","7,788,000",55.5
2018,"ILLINOIS, EAST, LIVINGSTON",17,50,105,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","283,000","284,000","17,665,000",62.4
2018,"ILLINOIS, EAST, PIATT",17,50,147,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","127,600","128,000","10,110,000",79.2
2018,"ILLINOIS, EAST, VERMILION",17,50,183,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","215,500","216,000","15,826,000",73.4
2018,"ILLINOIS, NORTHEAST, BOONE",17,20,007,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","49,700","50,000","3,070,000",61.8
2018,"ILLINOIS, NORTHEAST, DE KALB",17,20,037,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","117,900","118,000","7,380,000",62.6
2018,"ILLINOIS, NORTHEAST, GRUNDY",17,20,063,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","92,800","93,000","5,559,000",59.9
2018,"ILLINOIS, NORTHEAST, KANE",17,20,089,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","58,800","59,000","3,540,000",60.2
2018,"ILLINOIS, NORTHEAST, KENDALL",17,20,093,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","60,800","61,000","3,785,000",62.3
2018,"ILLINOIS, NORTHEAST, LA SALLE",17,20,099,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","257,000","258,000","17,643,000",68.6
2018,"ILLINOIS, NORTHEAST, LAKE",17,20,097,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","8,900","9,000","376,000",42.2
2018,"ILLINOIS, NORTHEAST, MCHENRY",17,20,111,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","63,700","64,000","3,839,000",60.3
2018,"ILLINOIS, NORTHEAST, OTHER (COMBINED) COUNTIES",17,20,"   ",YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","7,700","8,000","380,000",49.4
2018,"ILLINOIS, NORTHEAST, WILL",17,20,197,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","108,700","109,000","6,432,000",59.2
2018,"ILLINOIS, NORTHWEST, BUREAU",17,10,011,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","156,100","157,000","10,950,000",70.1
2018,"ILLINOIS, NORTHWEST, CARROLL",17,10,015,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","43,600","44,000","3,076,000",70.6
2018,"ILLINOIS, NORTHWEST, HENRY",17,10,073,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","173,200","174,000","11,213,000",64.7
2018,"ILLINOIS, NORTHWEST, LEE",17,10,103,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","135,300","136,000","8,831,000",65.3
2018,"ILLINOIS, NORTHWEST, MERCER",17,10,131,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","104,500","105,000","6,763,000",64.7
2018,"ILLINOIS, NORTHWEST, OGLE",17,10,141,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","115,400","116,000","7,589,000",65.8
2018,"ILLINOIS, NORTHWEST, OTHER (COMBINED) COUNTIES",17,10,"   ",YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","74,300","75,000","4,510,000",60.7
2018,"ILLINOIS, NORTHWEST, ROCK ISLAND",17,10,161,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","50,700","51,000","3,137,000",61.9
2018,"ILLINOIS, NORTHWEST, STEPHENSON",17,10,177,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","81,000","82,000","5,245,000",64.8
2018,"ILLINOIS, NORTHWEST, WHITESIDE",17,10,195,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","93,400","94,000","5,996,000",64.2
2018,"ILLINOIS, NORTHWEST, WINNEBAGO",17,10,201,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","54,500","55,000","3,142,000",57.7
2018,"ILLINOIS, SOUTHEAST, EDWARDS",17,90,047,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","51,100","52,000","2,309,000",45.2
2018,"ILLINOIS, SOUTHEAST, FRANKLIN",17,90,055,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","87,700","88,000","4,267,000",48.7
2018,"ILLINOIS, SOUTHEAST, GALLATIN",17,90,059,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","78,100","79,000","3,999,000",51.2
2018,"ILLINOIS, SOUTHEAST, HAMILTON",17,90,065,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","96,500","99,000","5,062,000",52.5
2018,"ILLINOIS, SOUTHEAST, HARDIN",17,90,069,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","5,900","6,000","263,000",44.6
2018,"ILLINOIS, SOUTHEAST, JEFFERSON",17,90,081,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","109,900","110,000","5,776,000",52.6
2018,"ILLINOIS, SOUTHEAST, OTHER (COMBINED) COUNTIES",17,90,"   ",YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","109,300","110,000","5,579,000",51
2018,"ILLINOIS, SOUTHEAST, SALINE",17,90,165,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","66,700","67,000","3,368,000",50.5
2018,"ILLINOIS, SOUTHEAST, WAYNE",17,90,191,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","165,400","171,000","8,955,000",54.1
2018,"ILLINOIS, SOUTHEAST, WHITE",17,90,193,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","131,400","133,000","7,122,000",54.2
2018,"ILLINOIS, SOUTHWEST, CLINTON",17,80,027,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","108,900","109,000","6,704,000",61.6
2018,"ILLINOIS, SOUTHWEST, JACKSON",17,80,077,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","94,800","96,000","4,742,000",50
2018,"ILLINOIS, SOUTHWEST, MONROE",17,80,133,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","83,600","84,000","4,633,000",55.4
2018,"ILLINOIS, SOUTHWEST, OTHER (COMBINED) COUNTIES",17,80,"   ",YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","100,300","102,000","4,773,000",47.6
2018,"ILLINOIS, SOUTHWEST, PERRY",17,80,145,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","96,600","97,000","5,191,000",53.7
2018,"ILLINOIS, SOUTHWEST, PULASKI",17,80,153,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","46,800","47,000","2,310,000",49.4
2018,"ILLINOIS, SOUTHWEST, RANDOLPH",17,80,157,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","116,600","118,000","6,220,000",53.3
2018,"ILLINOIS, SOUTHWEST, ST CLAIR",17,80,163,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","112,700","113,000","6,463,000",57.3
2018,"ILLINOIS, SOUTHWEST, WASHINGTON",17,80,189,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","158,800","159,000","9,338,000",58.8
2018,"ILLINOIS, SOUTHWEST, WILLIAMSON",17,80,199,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","36,900","37,000","1,726,000",46.8
2018,"ILLINOIS, WEST SOUTHWEST, BOND",17,60,005,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","87,800","88,000","6,022,000",68.6
2018,"ILLINOIS, WEST SOUTHWEST, CALHOUN",17,60,013,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","26,300","27,000","1,578,000",60
2018,"ILLINOIS, WEST SOUTHWEST, CASS",17,60,017,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","60,800","61,000","4,475,000",73.6
2018,"ILLINOIS, WEST SOUTHWEST, CHRISTIAN",17,60,021,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","190,700","191,000","14,360,000",75.3
2018,"ILLINOIS, WEST SOUTHWEST, GREENE",17,60,061,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","106,500","107,000","7,642,000",71.8
2018,"ILLINOIS, WEST SOUTHWEST, MACOUPIN",17,60,117,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","175,600","176,000","12,522,000",71.3
2018,"ILLINOIS, WEST SOUTHWEST, MADISON",17,60,119,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","121,700","122,000","7,781,000",63.9
2018,"ILLINOIS, WEST SOUTHWEST, MONTGOMERY",17,60,135,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","160,600","161,000","11,995,000",74.7
2018,"ILLINOIS, WEST SOUTHWEST, MORGAN",17,60,137,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","125,500","126,000","10,239,000",81.6
2018,"ILLINOIS, WEST SOUTHWEST, OTHER (COMBINED) COUNTIES",17,60,"   ",YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","108,600","109,000","7,295,000",67.2
2018,"ILLINOIS, WEST SOUTHWEST, PIKE",17,60,149,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","129,300","130,000","8,105,000",62.7
2018,"ILLINOIS, WEST SOUTHWEST, SANGAMON",17,60,167,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","191,600","192,000","15,775,000",82.3
2018,"ILLINOIS, WEST, ADAMS",17,30,001,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","140,100","142,000","8,507,000",60.7
2018,"ILLINOIS, WEST, BROWN",17,30,009,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","36,900","37,000","2,276,000",61.7
2018,"ILLINOIS, WEST, FULTON",17,30,057,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","127,800","128,000","8,165,000",63.9
2018,"ILLINOIS, WEST, HANCOCK",17,30,067,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","150,900","151,000","10,792,000",71.5
2018,"ILLINOIS, WEST, HENDERSON",17,30,071,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","58,900","59,000","3,630,000",61.6
2018,"ILLINOIS, WEST, KNOX",17,30,095,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","127,800","128,000","8,385,000",65.6
2018,"ILLINOIS, WEST, MCDONOUGH",17,30,109,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","122,800","123,000","8,714,000",71
2018,"ILLINOIS, WEST, SCHUYLER",17,30,169,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","58,900","59,000","3,607,000",61.2
2018,"ILLINOIS, WEST, WARREN",17,30,187,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","121,900","122,000","8,428,000",69.1
2018,"IOWA, CENTRAL, BOONE",19,50,015,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","110,700","111,500","6,170,000",55.7
2018,"IOWA, CENTRAL, DALLAS",19,50,049,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","102,000","103,500","5,505,000",54
2018,"IOWA, CENTRAL, GRUNDY",19,50,075,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","124,000","125,000","7,844,000",63.3
2018,"IOWA, CENTRAL, HAMILTON",19,50,079,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","115,900","117,000","5,742,000",49.5
2018,"IOWA, CENTRAL, HARDIN",19,50,083,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","101,800","102,500","6,169,000",60.6
2018,"IOWA, CENTRAL, JASPER",19,50,099,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","142,300","143,500","8,819,000",62
2018,"IOWA, CENTRAL, MARSHALL",19,50,127,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","120,200","121,000","7,606,000",63.3
2018,"IOWA, CENTRAL, POLK",19,50,153,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","66,500","68,500","3,631,000",54.6
2018,"IOWA, CENTRAL, POWESHIEK",19,50,157,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","118,200","119,000","7,022,000",59.4
2018,"IOWA, CENTRAL, STORY",19,50,169,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","115,700","116,500","6,113,000",52.8
2018,"IOWA, CENTRAL, TAMA",19,50,171,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","142,800","144,000","8,770,000",61.4
2018,"IOWA, CENTRAL, WEBSTER",19,50,187,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","156,900","158,000","8,196,000",52.2
2018,"IOWA, EAST CENTRAL, BENTON",19,60,011,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","153,500","154,500","9,361,000",61
2018,"IOWA, EAST CENTRAL, CEDAR",19,60,031,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","119,000","119,500","7,692,000",64.6
2018,"IOWA, EAST CENTRAL, CLINTON",19,60,045,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","119,500","120,000","7,118,000",59.6
2018,"IOWA, EAST CENTRAL, IOWA",19,60,095,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","96,000","97,600","5,490,000",57.2
2018,"IOWA, EAST CENTRAL, JACKSON",19,60,097,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","51,500","51,700","3,054,000",59.3
2018,"IOWA, EAST CENTRAL, JOHNSON",19,60,103,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","91,000","92,200","5,570,000",61.2
2018,"IOWA, EAST CENTRAL, JONES",19,60,105,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","72,400","72,800","4,442,000",61.4
2018,"IOWA, EAST CENTRAL, LINN",19,60,113,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","104,500","105,000","6,153,000",58.9
2018,"IOWA, EAST CENTRAL, MUSCATINE",19,60,139,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","72,600","72,900","4,574,000",63
2018,"IOWA, EAST CENTRAL, SCOTT",19,60,163,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","68,000","68,800","4,426,000",65.1
2018,"IOWA, NORTH CENTRAL, BUTLER",19,20,023,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","105,100","106,000","5,965,000",56.8
2018,"IOWA, NORTH CENTRAL, CERRO GORDO",19,20,033,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","115,100","116,000","6,084,000",52.9
2018,"IOWA, NORTH CENTRAL, FLOYD",19,20,067,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","96,700","97,200","4,912,000",50.8
2018,"IOWA, NORTH CENTRAL, FRANKLIN",19,20,069,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","109,000","110,000","6,528,000",59.9
2018,"IOWA, NORTH CENTRAL, HANCOCK",19,20,081,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","121,400","122,500","6,412,000",52.8
2018,"IOWA, NORTH CENTRAL, HUMBOLDT",19,20,091,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","101,000","103,000","5,134,000",50.8
2018,"IOWA, NORTH CENTRAL, KOSSUTH",19,20,109,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","221,000","222,000","12,265,000",55.5
2018,"IOWA, NORTH CENTRAL, MITCHELL",19,20,131,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","89,600","90,400","5,097,000",56.9
2018,"IOWA, NORTH CENTRAL, WINNEBAGO",19,20,189,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","83,900","84,800","4,448,000",53
2018,"IOWA, NORTH CENTRAL, WORTH",19,20,195,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","88,000","88,600","4,839,000",55
2018,"IOWA, NORTH CENTRAL, WRIGHT",19,20,197,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","130,200","131,500","7,007,000",53.8
2018,"IOWA, NORTHEAST, ALLAMAKEE",19,30,005,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","32,700","32,900","1,768,000",54.1
2018,"IOWA, NORTHEAST, BLACK HAWK",19,30,013,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","93,200","93,900","5,556,000",59.6
2018,"IOWA, NORTHEAST, BREMER",19,30,017,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","68,000","68,700","3,872,000",56.9
2018,"IOWA, NORTHEAST, BUCHANAN",19,30,019,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","82,700","83,100","4,783,000",57.8
2018,"IOWA, NORTHEAST, CHICKASAW",19,30,037,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","88,700","89,600","4,687,000",52.8
2018,"IOWA, NORTHEAST, CLAYTON",19,30,043,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","59,200","59,500","3,562,000",60.2
2018,"IOWA, NORTHEAST, DELAWARE",19,30,055,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","63,400","63,700","4,142,000",65.3
2018,"IOWA, NORTHEAST, DUBUQUE",19,30,061,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","41,200","41,400","2,613,000",63.4
2018,"IOWA, NORTHEAST, FAYETTE",19,30,065,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","109,400","110,000","6,370,000",58.2
2018,"IOWA, NORTHEAST, HOWARD",19,30,089,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","87,200","87,600","4,837,000",55.5
2018,"IOWA, NORTHEAST, WINNESHIEK",19,30,191,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","66,300","66,600","3,506,000",52.9
2018,"IOWA, NORTHWEST, BUENA VISTA",19,10,021,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","143,300","144,500","8,099,000",56.5
2018,"IOWA, NORTHWEST, CHEROKEE",19,10,035,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","133,800","135,000","8,767,000",65.5
2018,"IOWA, NORTHWEST, CLAY",19,10,041,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","128,600","129,500","6,889,000",53.6
2018,"IOWA, NORTHWEST, DICKINSON",19,10,059,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","85,800","86,700","4,350,000",50.7
2018,"IOWA, NORTHWEST, EMMET",19,10,063,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","88,800","90,800","4,222,000",47.5
2018,"IOWA, NORTHWEST, LYON",19,10,119,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","124,000","125,000","7,591,000",61.2
2018,"IOWA, NORTHWEST, O BRIEN",19,10,141,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","144,700","146,000","8,829,000",61
2018,"IOWA, NORTHWEST, OSCEOLA",19,10,143,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","103,700","105,000","6,040,000",58.2
