LOCATION,YEAR,MONTH,Precipitation,Anomaly
VERMONT,2000,05,5.7,1.48
VERMONT,2000,06,3.89,-1.32
VERMONT,2000,07,4.95,0.16
VERMONT,2000,08,4.33,-0.1
VERMONT,2000,09,2.65,-1.09
VERMONT,2000,10,2.81,-2.1
VERMONT,2000,11,3.19,-0.23
VERMONT,2000,12,4.92,0.74
VERMONT,2001,01,1.55,-1.23
VERMONT,2001,02,3.07,0.24
VERMONT,2001,03,5.62,2.51
VERMONT,2001,04,0.99,-2.69
VERMONT,2001,05,2.44,-1.78
VERMONT,2001,06,3.94,-1.27
VERMONT,2001,07,3.38,-1.41
VERMONT,2001,08,2.25,-2.18
VERMONT,2001,09,4.21,0.47
VERMONT,2001,10,2.03,-2.88
VERMONT,2001,11,2.5,-0.92
VERMONT,2001,12,2.38,-1.8
VERMONT,2002,01,2.55,-0.23
VERMONT,2002,02,3.28,0.45
VERMONT,2002,03,3.7,0.59
VERMONT,2002,04,4.46,0.78
VERMONT,2002,05,4.56,0.34
VERMONT,2002,06,7.07,1.86
VERMONT,2002,07,3.32,-1.47
VERMONT,2002,08,2.0,-2.43
VERMONT,2002,09,4.99,1.25
VERMONT,2002,10,3.73,-1.18
VERMONT,2002,11,4.76,1.34
VERMONT,2002,12,2.84,-1.34
VERMONT,2003,01,2.01,-0.77
VERMONT,2003,02,1.89,-0.94
VERMONT,2003,03,2.69,-0.42
VERMONT,2003,04,2.81,-0.87
VERMONT,2003,05,4.22,0.0
VERMONT,2003,06,3.12,-2.09
VERMONT,2003,07,4.42,-0.37
VERMONT,2003,08,5.51,1.08
VERMONT,2003,09,4.87,1.13
VERMONT,2003,10,6.76,1.85
VERMONT,2003,11,4.68,1.26
VERMONT,2003,12,6.84,2.66
VERMONT,2004,01,1.2,-1.58
VERMONT,2004,02,1.24,-1.59
VERMONT,2004,03,1.9,-1.21
VERMONT,2004,04,3.22,-0.46
VERMONT,2004,05,5.06,0.84
VERMONT,2004,06,3.24,-1.97
VERMONT,2004,07,5.54,0.75
VERMONT,2004,08,7.46,3.03
VERMONT,2004,09,3.41,-0.33
VERMONT,2004,10,1.5,-3.41
VERMONT,2004,11,3.59,0.17
VERMONT,2004,12,4.49,0.31
VERMONT,2005,01,3.0,0.22
VERMONT,2005,02,2.41,-0.42
VERMONT,2005,03,2.8,-0.31
VERMONT,2005,04,5.04,1.36
VERMONT,2005,05,2.86,-1.36
VERMONT,2005,06,4.97,-0.24
VERMONT,2005,07,4.22,-0.57
VERMONT,2005,08,4.09,-0.34
VERMONT,2005,09,3.86,0.12
VERMONT,2005,10,10.23,5.32
VERMONT,2005,11,5.52,2.1
VERMONT,2005,12,3.39,-0.79
VERMONT,2006,01,4.57,1.79
VERMONT,2006,02,2.18,-0.65
VERMONT,2006,03,1.67,-1.44
VERMONT,2006,04,3.25,-0.43
VERMONT,2006,05,6.71,2.49
VERMONT,2006,06,8.67,3.46
VERMONT,2006,07,5.01,0.22
VERMONT,2006,08,4.75,0.32
VERMONT,2006,09,2.98,-0.76
VERMONT,2006,10,7.28,2.37
VERMONT,2006,11,3.02,-0.4
VERMONT,2006,12,4.19,0.01
VERMONT,2007,01,3.49,0.71
VERMONT,2007,02,2.6,-0.23
VERMONT,2007,03,3.59,0.48
VERMONT,2007,04,5.16,1.48
VERMONT,2007,05,3.03,-1.19
VERMONT,2007,06,3.48,-1.73
VERMONT,2007,07,5.81,1.02
VERMONT,2007,08,3.15,-1.28
VERMONT,2007,09,3.38,-0.36
VERMONT,2007,10,5.66,0.75
VERMONT,2007,11,4.73,1.31
VERMONT,2007,12,4.75,0.57
VERMONT,2008,01,2.39,-0.39
VERMONT,2008,02,6.1,3.27
VERMONT,2008,03,4.85,1.74
VERMONT,2008,04,3.53,-0.15
VERMONT,2008,05,1.45,-2.77
VERMONT,2008,06,6.39,1.18
VERMONT,2008,07,7.26,2.47
VERMONT,2008,08,5.79,1.36
VERMONT,2008,09,3.23,-0.51
VERMONT,2008,10,5.14,0.23
VERMONT,2008,11,2.85,-0.57
VERMONT,2008,12,5.65,1.47
VERMONT,2009,01,2.77,-0.01
VERMONT,2009,02,2.28,-0.55
VERMONT,2009,03,2.52,-0.59
VERMONT,2009,04,2.54,-1.14
VERMONT,2009,05,5.4,1.18
VERMONT,2009,06,4.91,-0.3
VERMONT,2009,07,7.07,2.28
VERMONT,2009,08,4.54,0.11
VERMONT,2009,09,2.42,-1.32
VERMONT,2009,10,5.09,0.18
VERMONT,2009,11,4.03,0.61
VERMONT,2009,12,3.86,-0.32
VERMONT,2010,01,2.51,-0.27
VERMONT,2010,02,3.11,0.28
VERMONT,2010,03,3.94,0.83
VERMONT,2010,04,3.32,-0.36
VERMONT,2010,05,2.34,-1.88
VERMONT,2010,06,5.73,0.52
VERMONT,2010,07,3.98,-0.81
VERMONT,2010,08,4.52,0.09
VERMONT,2010,09,3.4,-0.34
VERMONT,2010,10,9.16,4.25
VERMONT,2010,11,3.17,-0.25
VERMONT,2010,12,4.03,-0.15
VERMONT,2011,01,2.29,-0.49
VERMONT,2011,02,3.56,0.73
VERMONT,2011,03,4.7,1.59
VERMONT,2011,04,6.22,2.54
VERMONT,2011,05,6.77,2.55
VERMONT,2011,06,4.96,-0.25
VERMONT,2011,07,3.43,-1.36
VERMONT,2011,08,10.08,5.65
VERMONT,2011,09,6.11,2.37
VERMONT,2011,10,4.48,-0.43
VERMONT,2011,11,2.06,-1.36
VERMONT,2011,12,3.56,-0.62
VERMONT,2012,01,2.95,0.17
VERMONT,2012,02,1.22,-1.61
VERMONT,2012,03,1.77,-1.34
VERMONT,2012,04,3.3,-0.38
VERMONT,2012,05,5.56,1.34
VERMONT,2012,06,3.87,-1.34
VERMONT,2012,07,3.54,-1.25
VERMONT,2012,08,3.29,-1.14
VERMONT,2012,09,5.51,1.77
VERMONT,2012,10,5.18,0.27
VERMONT,2012,11,1.13,-2.29
VERMONT,2012,12,5.03,0.85
VERMONT,2013,01,1.87,-0.91
VERMONT,2013,02,1.92,-0.91
VERMONT,2013,03,2.38,-0.73
VERMONT,2013,04,2.62,-1.06
VERMONT,2013,05,5.98,1.76
VERMONT,2013,06,7.96,2.75
VERMONT,2013,07,6.33,1.54
VERMONT,2013,08,3.41,-1.02
VERMONT,2013,09,4.41,0.67
VERMONT,2013,10,2.37,-2.54
VERMONT,2013,11,3.88,0.46
VERMONT,2013,12,3.43,-0.75
VERMONT,2014,01,3.11,0.33
VERMONT,2014,02,3.18,0.35
VERMONT,2014,03,3.38,0.27
VERMONT,2014,04,3.25,-0.43
VERMONT,2014,05,4.68,0.46
VERMONT,2014,06,4.57,-0.64
VERMONT,2014,07,6.27,1.48
VERMONT,2014,08,3.48,-0.95
VERMONT,2014,09,1.85,-1.89
VERMONT,2014,10,5.13,0.22
VERMONT,2014,11,2.55,-0.87
VERMONT,2014,12,4.63,0.45
VERMONT,2015,01,2.79,0.01
VERMONT,2015,02,1.79,-1.04
VERMONT,2015,03,1.34,-1.77
VERMONT,2015,04,2.71,-0.97
VERMONT,2015,05,3.06,-1.16
VERMONT,2015,06,8.63,3.42
VERMONT,2015,07,4.08,-0.71
VERMONT,2015,08,2.95,-1.48
VERMONT,2015,09,4.73,0.99
VERMONT,2015,10,3.48,-1.43
VERMONT,2015,11,1.81,-1.61
VERMONT,2015,12,5.07,0.89
VERMONT,2016,01,1.62,-1.16
VERMONT,2016,02,4.71,1.88
VERMONT,2016,03,2.96,-0.15
VERMONT,2016,04,2.6,-1.08
VERMONT,2016,05,2.74,-1.48
VERMONT,2016,06,3.29,-1.92
VERMONT,2016,07,3.83,-0.96
VERMONT,2016,08,4.82,0.39
VERMONT,2016,09,2.12,-1.62
VERMONT,2016,10,3.55,-1.36
VERMONT,2016,11,2.78,-0.64
VERMONT,2016,12,3.6,-0.58
VERMONT,2017,01,2.53,-0.25
VERMONT,2017,02,2.84,0.01
VERMONT,2017,03,3.3,0.19
VERMONT,2017,04,4.19,0.51
VERMONT,2017,05,5.72,1.5
VERMONT,2017,06,6.46,1.25
VERMONT,2017,07,4.23,-0.56
VERMONT,2017,08,3.55,-0.88
VERMONT,2017,09,2.93,-0.81
VERMONT,2017,10,5.26,0.35
VERMONT,2017,11,2.19,-1.23
VERMONT,2017,12,3.1,-1.08
VERMONT,2018,01,3.51,0.73
VERMONT,2018,02,2.93,0.1
VERMONT,2018,03,3.03,-0.08
VERMONT,2018,04,4.7,1.02
VERMONT,2018,05,1.98,-2.24
VERMONT,2018,06,3.84,-1.37
VERMONT,2018,07,4.37,-0.42
VERMONT,2018,08,4.2,-0.23
VERMONT,2018,09,4.03,0.29
VERMONT,2018,10,4.4,-0.51
VERMONT,2018,11,6.54,3.12
VERMONT,2018,12,3.75,-0.43
VERMONT,2019,01,5.05,2.27
VIRGINIA,1996,01,5.93,2.99
VIRGINIA,1996,02,2.79,0.27
VIRGINIA,1996,03,3.75,0.25
VIRGINIA,1996,04,2.81,-0.95
VIRGINIA,1996,05,5.34,0.77
VIRGINIA,1996,06,4.32,-0.24
VIRGINIA,1996,07,5.49,0.83
VIRGINIA,1996,08,5.43,1.21
VIRGINIA,1996,09,7.88,3.4
VIRGINIA,1996,10,3.69,0.04
VIRGINIA,1996,11,3.72,0.52
VIRGINIA,1996,12,4.74,1.11
VIRGINIA,1997,01,2.66,-0.28
VIRGINIA,1997,02,2.87,0.35
VIRGINIA,1997,03,4.32,0.82
VIRGINIA,1997,04,3.3,-0.46
VIRGINIA,1997,05,1.91,-2.66
VIRGINIA,1997,06,3.46,-1.1
VIRGINIA,1997,07,4.51,-0.15
VIRGINIA,1997,08,2.17,-2.05
VIRGINIA,1997,09,3.1,-1.38
VIRGINIA,1997,10,2.55,-1.1
VIRGINIA,1997,11,4.47,1.27
VIRGINIA,1997,12,2.76,-0.87
VIRGINIA,1998,01,6.89,3.95
VIRGINIA,1998,02,5.99,3.47
VIRGINIA,1998,03,5.22,1.72
VIRGINIA,1998,04,4.95,1.19
VIRGINIA,1998,05,5.3,0.73
VIRGINIA,1998,06,4.3,-0.26
VIRGINIA,1998,07,2.15,-2.51
VIRGINIA,1998,08,2.91,-1.31
VIRGINIA,1998,09,1.81,-2.67
VIRGINIA,1998,10,1.5,-2.15
VIRGINIA,1998,11,1.15,-2.05
VIRGINIA,1998,12,3.77,0.14
VIRGINIA,1999,01,4.99,2.05
VIRGINIA,1999,02,2.2,-0.32
VIRGINIA,1999,03,3.46,-0.04
VIRGINIA,1999,04,2.9,-0.86
VIRGINIA,1999,05,2.31,-2.26
VIRGINIA,1999,06,1.89,-2.67
VIRGINIA,1999,07,4.18,-0.48
VIRGINIA,1999,08,3.35,-0.87
VIRGINIA,1999,09,10.37,5.89
VIRGINIA,1999,10,2.65,-1.0
VIRGINIA,1999,11,2.22,-0.98
VIRGINIA,1999,12,2.2,-1.43
VIRGINIA,2000,01,3.25,0.31
VIRGINIA,2000,02,1.81,-0.71
VIRGINIA,2000,03,3.25,-0.25
VIRGINIA,2000,04,4.66,0.9
VIRGINIA,2000,05,3.29,-1.28
VIRGINIA,2000,06,5.51,0.95
VIRGINIA,2000,07,5.14,0.48
VIRGINIA,2000,08,4.57,0.35
VIRGINIA,2000,09,4.84,0.36
VIRGINIA,2000,10,0.09,-3.56
VIRGINIA,2000,11,1.88,-1.32
VIRGINIA,2000,12,2.04,-1.59
VIRGINIA,2001,01,2.27,-0.67
VIRGINIA,2001,02,2.01,-0.51
VIRGINIA,2001,03,4.45,0.95
VIRGINIA,2001,04,1.64,-2.12
VIRGINIA,2001,05,4.88,0.31
VIRGINIA,2001,06,4.62,0.06
VIRGINIA,2001,07,5.21,0.55
VIRGINIA,2001,08,3.84,-0.38
VIRGINIA,2001,09,2.2,-2.28
VIRGINIA,2001,10,0.89,-2.76
VIRGINIA,2001,11,0.59,-2.61
VIRGINIA,2001,12,2.28,-1.35
VIRGINIA,2002,01,2.99,0.05
VIRGINIA,2002,02,0.9,-1.62
VIRGINIA,2002,03,4.39,0.89
VIRGINIA,2002,04,3.2,-0.56
VIRGINIA,2002,05,3.52,-1.05
VIRGINIA,2002,06,2.54,-2.02
VIRGINIA,2002,07,3.97,-0.69
VIRGINIA,2002,08,2.98,-1.24
VIRGINIA,2002,09,3.49,-0.99
VIRGINIA,2002,10,5.74,2.09
VIRGINIA,2002,11,4.8,1.6
VIRGINIA,2002,12,4.1,0.47
VIRGINIA,2003,01,2.19,-0.75
VIRGINIA,2003,02,6.1,3.58
VIRGINIA,2003,03,4.33,0.83
VIRGINIA,2003,04,4.79,1.03
VIRGINIA,2003,05,7.22,2.65
VIRGINIA,2003,06,6.49,1.93
VIRGINIA,2003,07,6.15,1.49
VIRGINIA,2003,08,5.29,1.07
VIRGINIA,2003,09,8.15,3.67
VIRGINIA,2003,10,2.66,-0.99
VIRGINIA,2003,11,4.35,1.15
VIRGINIA,2003,12,4.17,0.54
VIRGINIA,2004,01,1.95,-0.99
VIRGINIA,2004,02,2.38,-0.14
VIRGINIA,2004,03,2.17,-1.33
VIRGINIA,2004,04,4.13,0.37
VIRGINIA,2004,05,4.4,-0.17
VIRGINIA,2004,06,5.36,0.8
VIRGINIA,2004,07,5.81,1.15
VIRGINIA,2004,08,6.03,1.81
VIRGINIA,2004,09,7.25,2.77
VIRGINIA,2004,10,2.35,-1.3
VIRGINIA,2004,11,4.21,1.01
VIRGINIA,2004,12,2.9,-0.73
VIRGINIA,2005,01,3.09,0.15
VIRGINIA,2005,02,1.82,-0.7
VIRGINIA,2005,03,3.8,0.3
VIRGINIA,2005,04,3.1,-0.66
VIRGINIA,2005,05,3.15,-1.42
VIRGINIA,2005,06,2.47,-2.09
VIRGINIA,2005,07,5.65,0.99
VIRGINIA,2005,08,3.37,-0.85
VIRGINIA,2005,09,0.71,-3.77
VIRGINIA,2005,10,5.54,1.89
VIRGINIA,2005,11,3.66,0.46
VIRGINIA,2005,12,3.47,-0.16
VIRGINIA,2006,01,3.1,0.16
VIRGINIA,2006,02,1.65,-0.87
VIRGINIA,2006,03,0.7,-2.8
VIRGINIA,2006,04,3.49,-0.27
VIRGINIA,2006,05,2.55,-2.02
VIRGINIA,2006,06,7.06,2.5
VIRGINIA,2006,07,4.11,-0.55
VIRGINIA,2006,08,3.22,-1.0
VIRGINIA,2006,09,6.91,2.43
VIRGINIA,2006,10,6.23,2.58
VIRGINIA,2006,11,5.28,2.08
VIRGINIA,2006,12,1.9,-1.73
VIRGINIA,2007,01,3.19,0.25
VIRGINIA,2007,02,2.15,-0.37
VIRGINIA,2007,03,3.29,-0.21
VIRGINIA,2007,04,3.72,-0.04
VIRGINIA,2007,05,2.16,-2.41
VIRGINIA,2007,06,3.77,-0.79
VIRGINIA,2007,07,3.09,-1.57
VIRGINIA,2007,08,3.17,-1.05
VIRGINIA,2007,09,1.54,-2.94
VIRGINIA,2007,10,4.71,1.06
VIRGINIA,2007,11,1.05,-2.15
VIRGINIA,2007,12,3.35,-0.28
VIRGINIA,2008,01,1.42,-1.52
VIRGINIA,2008,02,2.71,0.19
VIRGINIA,2008,03,3.23,-0.27
VIRGINIA,2008,04,5.61,1.85
VIRGINIA,2008,05,4.23,-0.34
VIRGINIA,2008,06,3.01,-1.55
VIRGINIA,2008,07,4.05,-0.61
VIRGINIA,2008,08,3.66,-0.56
VIRGINIA,2008,09,4.34,-0.14
VIRGINIA,2008,10,1.49,-2.16
VIRGINIA,2008,11,2.89,-0.31
VIRGINIA,2008,12,4.0,0.37
VIRGINIA,2009,01,2.92,-0.02
VIRGINIA,2009,02,0.94,-1.58
VIRGINIA,2009,03,4.01,0.51
VIRGINIA,2009,04,3.12,-0.64
VIRGINIA,2009,05,6.13,1.56
VIRGINIA,2009,06,5.2,0.64
VIRGINIA,2009,07,4.07,-0.59
VIRGINIA,2009,08,4.19,-0.03
VIRGINIA,2009,09,3.72,-0.76
VIRGINIA,2009,10,3.12,-0.53
VIRGINIA,2009,11,6.68,3.48
VIRGINIA,2009,12,7.15,3.52
VIRGINIA,2010,01,4.18,1.24
VIRGINIA,2010,02,2.96,0.44
VIRGINIA,2010,03,4.61,1.11
VIRGINIA,2010,04,1.73,-2.03
VIRGINIA,2010,05,4.25,-0.32
VIRGINIA,2010,06,2.53,-2.03
VIRGINIA,2010,07,2.82,-1.84
VIRGINIA,2010,08,4.56,0.34
VIRGINIA,2010,09,5.36,0.88
VIRGINIA,2010,10,3.79,0.14
VIRGINIA,2010,11,2.0,-1.2
VIRGINIA,2010,12,2.95,-0.68
VIRGINIA,2011,01,1.58,-1.36
VIRGINIA,2011,02,1.68,-0.84
VIRGINIA,2011,03,5.28,1.78
VIRGINIA,2011,04,4.75,0.99
VIRGINIA,2011,05,4.33,-0.24
VIRGINIA,2011,06,3.28,-1.28
VIRGINIA,2011,07,4.16,-0.5
VIRGINIA,2011,08,5.14,0.92
VIRGINIA,2011,09,6.83,2.35
VIRGINIA,2011,10,3.78,0.13
VIRGINIA,2011,11,3.86,0.66
VIRGINIA,2011,12,3.63,0.0
VIRGINIA,2012,01,2.26,-0.68
VIRGINIA,2012,02,2.54,0.02
VIRGINIA,2012,03,3.87,0.37
VIRGINIA,2012,04,3.04,-0.72
VIRGINIA,2012,05,4.14,-0.43
VIRGINIA,2012,06,2.85,-1.71
VIRGINIA,2012,07,4.63,-0.03
VIRGINIA,2012,08,4.74,0.52
VIRGINIA,2012,09,4.14,-0.34
VIRGINIA,2012,10,4.09,0.44
VIRGINIA,2012,11,0.67,-2.53
VIRGINIA,2012,12,3.08,-0.55
VIRGINIA,2013,01,5.95,3.01
VIRGINIA,2013,02,2.27,-0.25
VIRGINIA,2013,03,3.7,0.2
VIRGINIA,2013,04,3.56,-0.2
VIRGINIA,2013,05,4.37,-0.2
VIRGINIA,2013,06,7.02,2.46
VIRGINIA,2013,07,6.46,1.8
VIRGINIA,2013,08,4.47,0.25
VIRGINIA,2013,09,1.64,-2.84
VIRGINIA,2013,10,3.09,-0.56
VIRGINIA,2013,11,3.03,-0.17
VIRGINIA,2013,12,5.81,2.18
VIRGINIA,2014,01,2.69,-0.25
VIRGINIA,2014,02,3.36,0.84
VIRGINIA,2014,03,3.29,-0.21
VIRGINIA,2014,04,4.73,0.97
VIRGINIA,2014,05,4.35,-0.22
VIRGINIA,2014,06,3.49,-1.07
VIRGINIA,2014,07,3.82,-0.84
VIRGINIA,2014,08,4.69,0.47
VIRGINIA,2014,09,2.97,-1.51
VIRGINIA,2014,10,4.02,0.37
VIRGINIA,2014,11,3.13,-0.07
VIRGINIA,2014,12,3.21,-0.42
VIRGINIA,2015,01,2.59,-0.35
VIRGINIA,2015,02,2.66,0.14
VIRGINIA,2015,03,3.75,0.25
VIRGINIA,2015,04,4.51,0.75
VIRGINIA,2015,05,2.15,-2.42
VIRGINIA,2015,06,6.95,2.39
VIRGINIA,2015,07,5.05,0.39
VIRGINIA,2015,08,2.65,-1.57
VIRGINIA,2015,09,5.73,1.25
VIRGINIA,2015,10,4.58,0.93
VIRGINIA,2015,11,3.92,0.72
VIRGINIA,2015,12,5.22,1.59
VIRGINIA,2016,01,2.93,-0.01
VIRGINIA,2016,02,4.71,2.19
VIRGINIA,2016,03,2.05,-1.45
VIRGINIA,2016,04,2.34,-1.42
VIRGINIA,2016,05,6.92,2.35
VIRGINIA,2016,06,5.04,0.48
VIRGINIA,2016,07,4.82,0.16
VIRGINIA,2016,08,3.23,-0.99
VIRGINIA,2016,09,5.27,0.79
VIRGINIA,2016,10,3.52,-0.13
VIRGINIA,2016,11,1.37,-1.83
VIRGINIA,2016,12,3.21,-0.42
VIRGINIA,2017,01,3.96,1.02
VIRGINIA,2017,02,0.86,-1.66
VIRGINIA,2017,03,3.17,-0.33
VIRGINIA,2017,04,4.85,1.09
VIRGINIA,2017,05,7.52,2.95
VIRGINIA,2017,06,3.41,-1.15
VIRGINIA,2017,07,4.13,-0.53
VIRGINIA,2017,08,4.66,0.44
VIRGINIA,2017,09,2.03,-2.45
VIRGINIA,2017,10,4.5,0.85
VIRGINIA,2017,11,1.36,-1.84
VIRGINIA,2017,12,1.11,-2.52
VIRGINIA,2018,01,2.67,-0.27
VIRGINIA,2018,02,4.35,1.83
VIRGINIA,2018,03,3.17,-0.33
VIRGINIA,2018,04,4.43,0.67
VIRGINIA,2018,05,7.27,2.7
VIRGINIA,2018,06,5.96,1.4
VIRGINIA,2018,07,5.39,0.73
VIRGINIA,2018,08,5.81,1.59
VIRGINIA,2018,09,7.96,3.48
VIRGINIA,2018,10,5.08,1.43
VIRGINIA,2018,11,6.08,2.88
VIRGINIA,2018,12,5.36,1.73
VIRGINIA,2019,01,3.52,0.58
WASHINGTON,1996,01,6.9,0.92
WASHINGTON,1996,02,7.71,3.85
WASHINGTON,1996,03,2.22,-2.96
WASHINGTON,1996,04,5.58,2.33
WASHINGTON,1996,05,3.5,1.06
WASHINGTON,1996,06,1.15,-0.7
WASHINGTON,1996,07,0.72,0.1
WASHINGTON,1996,08,0.63,-0.23
WASHINGTON,1996,09,2.12,0.41
WASHINGTON,1996,10,5.84,1.58
WASHINGTON,1996,11,6.95,0.66
WASHINGTON,1996,12,11.63,5.46
WASHINGTON,1997,01,7.47,1.49
WASHINGTON,1997,02,3.71,-0.15
WASHINGTON,1997,03,8.24,3.06
WASHINGTON,1997,04,3.98,0.73
WASHINGTON,1997,05,2.75,0.31
WASHINGTON,1997,06,2.9,1.05
WASHINGTON,1997,07,1.68,1.06
WASHINGTON,1997,08,1.09,0.23
WASHINGTON,1997,09,3.88,2.17
WASHINGTON,1997,10,6.77,2.51
WASHINGTON,1997,11,4.34,-1.95
WASHINGTON,1997,12,4.26,-1.91
WASHINGTON,1998,01,8.21,2.23
WASHINGTON,1998,02,4.64,0.78
WASHINGTON,1998,03,4.05,-1.13
WASHINGTON,1998,04,1.64,-1.61
WASHINGTON,1998,05,3.66,1.22
WASHINGTON,1998,06,1.61,-0.24
WASHINGTON,1998,07,1.07,0.45
WASHINGTON,1998,08,0.21,-0.65
WASHINGTON,1998,09,0.66,-1.05
WASHINGTON,1998,10,2.76,-1.5
WASHINGTON,1998,11,10.04,3.75
WASHINGTON,1998,12,10.06,3.89
WASHINGTON,1999,01,7.53,1.55
WASHINGTON,1999,02,9.93,6.07
WASHINGTON,1999,03,4.51,-0.67
WASHINGTON,1999,04,1.46,-1.79
WASHINGTON,1999,05,2.5,0.06
WASHINGTON,1999,06,1.86,0.01
WASHINGTON,1999,07,0.98,0.36
WASHINGTON,1999,08,1.31,0.45
WASHINGTON,1999,09,0.36,-1.35
WASHINGTON,1999,10,3.49,-0.77
WASHINGTON,1999,11,8.24,1.95
WASHINGTON,1999,12,7.13,0.96
WASHINGTON,2000,01,6.09,0.11
WASHINGTON,2000,02,4.28,0.42
WASHINGTON,2000,03,3.94,-1.24
WASHINGTON,2000,04,2.29,-0.96
WASHINGTON,2000,05,3.06,0.62
WASHINGTON,2000,06,2.14,0.29
WASHINGTON,2000,07,0.68,0.06
WASHINGTON,2000,08,0.4,-0.46
WASHINGTON,2000,09,1.97,0.26
WASHINGTON,2000,10,2.93,-1.33
WASHINGTON,2000,11,3.02,-3.27
WASHINGTON,2000,12,3.41,-2.76
WASHINGTON,2001,01,2.98,-3.0
WASHINGTON,2001,02,2.08,-1.78
WASHINGTON,2001,03,3.56,-1.62
WASHINGTON,2001,04,3.26,0.01
WASHINGTON,2001,05,1.92,-0.52
WASHINGTON,2001,06,2.48,0.63
WASHINGTON,2001,07,0.73,0.11
WASHINGTON,2001,08,1.43,0.57
WASHINGTON,2001,09,0.79,-0.92
WASHINGTON,2001,10,4.6,0.34
WASHINGTON,2001,11,7.67,1.38
WASHINGTON,2001,12,7.66,1.49
WASHINGTON,2002,01,7.33,1.35
WASHINGTON,2002,02,4.23,0.37
WASHINGTON,2002,03,4.46,-0.72
WASHINGTON,2002,04,3.23,-0.02
WASHINGTON,2002,05,2.0,-0.44
WASHINGTON,2002,06,1.81,-0.04
WASHINGTON,2002,07,0.55,-0.07
WASHINGTON,2002,08,0.31,-0.55
WASHINGTON,2002,09,0.79,-0.92
WASHINGTON,2002,10,0.64,-3.62
WASHINGTON,2002,11,3.8,-2.49
WASHINGTON,2002,12,7.36,1.19
WASHINGTON,2003,01,8.26,2.28
WASHINGTON,2003,02,2.49,-1.37
WASHINGTON,2003,03,7.09,1.91
WASHINGTON,2003,04,3.84,0.59
WASHINGTON,2003,05,1.48,-0.96
WASHINGTON,2003,06,0.52,-1.33
WASHINGTON,2003,07,0.14,-0.48
WASHINGTON,2003,08,0.29,-0.57
WASHINGTON,2003,09,1.23,-0.48
WASHINGTON,2003,10,6.32,2.06
WASHINGTON,2003,11,6.3,0.01
WASHINGTON,2003,12,5.51,-0.66
WASHINGTON,2004,01,6.2,0.22
WASHINGTON,2004,02,3.2,-0.66
WASHINGTON,2004,03,3.23,-1.95
WASHINGTON,2004,04,1.35,-1.9
WASHINGTON,2004,05,3.06,0.62
WASHINGTON,2004,06,1.63,-0.22
WASHINGTON,2004,07,0.4,-0.22
WASHINGTON,2004,08,3.21,2.35
WASHINGTON,2004,09,2.81,1.1
WASHINGTON,2004,10,3.81,-0.45
WASHINGTON,2004,11,3.79,-2.5
WASHINGTON,2004,12,4.96,-1.21
WASHINGTON,2005,01,4.58,-1.4
WASHINGTON,2005,02,1.11,-2.75
WASHINGTON,2005,03,4.39,-0.79
WASHINGTON,2005,04,3.37,0.12
WASHINGTON,2005,05,3.64,1.2
WASHINGTON,2005,06,2.03,0.18
WASHINGTON,2005,07,1.09,0.47
WASHINGTON,2005,08,0.49,-0.37
WASHINGTON,2005,09,1.59,-0.12
WASHINGTON,2005,10,4.15,-0.11
WASHINGTON,2005,11,5.48,-0.81
WASHINGTON,2005,12,6.72,0.55
WASHINGTON,2006,01,11.78,5.8
WASHINGTON,2006,02,3.57,-0.29
WASHINGTON,2006,03,3.48,-1.7
WASHINGTON,2006,04,2.93,-0.32
WASHINGTON,2006,05,2.37,-0.07
WASHINGTON,2006,06,2.23,0.38
WASHINGTON,2006,07,0.38,-0.24
WASHINGTON,2006,08,0.18,-0.68
WASHINGTON,2006,09,1.17,-0.54
WASHINGTON,2006,10,1.81,-2.45
WASHINGTON,2006,11,13.51,7.22
WASHINGTON,2006,12,6.85,0.68
WASHINGTON,2007,01,5.11,-0.87
WASHINGTON,2007,02,4.61,0.75
WASHINGTON,2007,03,5.26,0.08
WASHINGTON,2007,04,2.13,-1.12
WASHINGTON,2007,05,1.42,-1.02
WASHINGTON,2007,06,1.68,-0.17
WASHINGTON,2007,07,1.06,0.44
WASHINGTON,2007,08,0.7,-0.16
WASHINGTON,2007,09,1.43,-0.28
WASHINGTON,2007,10,4.06,-0.2
WASHINGTON,2007,11,3.97,-2.32
WASHINGTON,2007,12,8.81,2.64
WASHINGTON,2008,01,5.79,-0.19
WASHINGTON,2008,02,3.65,-0.21
WASHINGTON,2008,03,4.03,-1.15
WASHINGTON,2008,04,2.29,-0.96
WASHINGTON,2008,05,1.58,-0.86
WASHINGTON,2008,06,1.88,0.03
WASHINGTON,2008,07,0.48,-0.14
WASHINGTON,2008,08,2.13,1.27
WASHINGTON,2008,09,0.65,-1.06
WASHINGTON,2008,10,2.36,-1.9
WASHINGTON,2008,11,6.84,0.55
WASHINGTON,2008,12,5.71,-0.46
WASHINGTON,2009,01,6.23,0.25
WASHINGTON,2009,02,1.98,-1.88
WASHINGTON,2009,03,4.89,-0.29
WASHINGTON,2009,04,2.66,-0.59
WASHINGTON,2009,05,3.12,0.68
WASHINGTON,2009,06,0.96,-0.89
WASHINGTON,2009,07,0.66,0.04
WASHINGTON,2009,08,0.86,0.0
WASHINGTON,2009,09,1.65,-0.06
WASHINGTON,2009,10,5.57,1.31
WASHINGTON,2009,11,7.93,1.64
