YEAR,LOCATION,WEEK_NUM,STATE_ANSI,FERTILIZER,APPLICATIONS_IN_LB_FERTILIZER,APPLICATIONS_IN_LB_/_ACRE_/_APPLICATION_AVG_FERTILIZER,APPLICATIONS_IN_LB_/_ACRE_/_YEAR_AVG_FERTILIZER,APPLICATIONS_IN_NUMBER_AVG_FERTILIZER,TREATED_IN_PCT_OF_AREA_PLANTED_AVG_FERTILIZER,AREA_OPERATED_IN_ACRES,AREA_OPERATED_IN_ACRES_/_OPERATION,OPERATIONS_IN_OPERATIONS,AREA_HARVESTED_IN_ACRES,AREA_PLANTED_IN_ACRES,PRODUCTION_IN_BU,PRODUCTION_IN_$,PRICE_RECEIVED_IN_$_/_BU,CONDITION_IN_PCT_VERY_POOR,CONDITION_IN_PCT_GOOD,CONDITION_IN_PCT_FAIR,CONDITION_IN_PCT_POOR,CONDITION_IN_PCT_EXCELLENT,CONDITION_5_YEAR_AVG_IN_PCT_EXCELLENT,CONDITION_5_YEAR_AVG_IN_PCT_GOOD,CONDITION_5_YEAR_AVG_IN_PCT_POOR,CONDITION_5_YEAR_AVG_IN_PCT_VERY_POOR,CONDITION_5_YEAR_AVG_IN_PCT_FAIR,CONDITION_PREVIOUS_YEAR_IN_PCT_POOR,CONDITION_PREVIOUS_YEAR_IN_PCT_GOOD,CONDITION_PREVIOUS_YEAR_IN_PCT_VERY_POOR,CONDITION_PREVIOUS_YEAR_IN_PCT_EXCELLENT,CONDITION_PREVIOUS_YEAR_IN_PCT_FAIR,YIELD_IN_BU_/_ACRE
2017,NEBRASKA,42,31,PHOSPHATE,128100000,46,49,1.1,46,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,2,50,26,8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58
2017,NEBRASKA,25,31,SULFUR,14200000,13,13,1,19,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,2,63,23,5,7,10,58,6,1,25,2,66,0,12,20,58
2017,NEBRASKA,25,31,POTASH,28100000,30,32,1,16,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,2,63,23,5,7,10,58,6,1,25,2,66,0,12,20,58
2017,NEBRASKA,25,31,NITROGEN,34400000,13,14,1.1,43,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,2,63,23,5,7,10,58,6,1,25,2,66,0,12,20,58
2017,NEBRASKA,25,31,PHOSPHATE,128100000,46,49,1.1,46,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,2,63,23,5,7,10,58,6,1,25,2,66,0,12,20,58
2017,NEBRASKA,36,31,SULFUR,14200000,13,13,1,19,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,3,51,27,7,12,13,47,10,6,24,3,60,1,17,19,58
2017,NEBRASKA,36,31,POTASH,28100000,30,32,1,16,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,3,51,27,7,12,13,47,10,6,24,3,60,1,17,19,58
2017,NEBRASKA,36,31,NITROGEN,34400000,13,14,1.1,43,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,3,51,27,7,12,13,47,10,6,24,3,60,1,17,19,58
2017,NEBRASKA,36,31,PHOSPHATE,128100000,46,49,1.1,46,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,3,51,27,7,12,13,47,10,6,24,3,60,1,17,19,58
2017,NEBRASKA,31,31,SULFUR,14200000,13,13,1,19,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,48,29,9,10,13,49,9,5,24,3,62,1,15,19,58
2017,NEBRASKA,31,31,POTASH,28100000,30,32,1,16,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,48,29,9,10,13,49,9,5,24,3,62,1,15,19,58
2017,NEBRASKA,31,31,NITROGEN,34400000,13,14,1.1,43,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,48,29,9,10,13,49,9,5,24,3,62,1,15,19,58
2017,NEBRASKA,31,31,PHOSPHATE,128100000,46,49,1.1,46,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,48,29,9,10,13,49,9,5,24,3,62,1,15,19,58
2017,NEBRASKA,41,31,SULFUR,14200000,13,13,1,19,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,49,26,9,12,NA,NA,NA,NA,NA,3,57,1,20,19,58
2017,NEBRASKA,41,31,POTASH,28100000,30,32,1,16,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,49,26,9,12,NA,NA,NA,NA,NA,3,57,1,20,19,58
2017,NEBRASKA,41,31,NITROGEN,34400000,13,14,1.1,43,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,49,26,9,12,NA,NA,NA,NA,NA,3,57,1,20,19,58
2017,NEBRASKA,41,31,PHOSPHATE,128100000,46,49,1.1,46,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,49,26,9,12,NA,NA,NA,NA,NA,3,57,1,20,19,58
2017,NEBRASKA,32,31,SULFUR,14200000,13,13,1,19,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,50,27,8,11,13,49,9,5,24,3,63,1,15,18,58
2017,NEBRASKA,32,31,POTASH,28100000,30,32,1,16,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,50,27,8,11,13,49,9,5,24,3,63,1,15,18,58
2017,NEBRASKA,32,31,NITROGEN,34400000,13,14,1.1,43,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,50,27,8,11,13,49,9,5,24,3,63,1,15,18,58
2017,NEBRASKA,32,31,PHOSPHATE,128100000,46,49,1.1,46,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,50,27,8,11,13,49,9,5,24,3,63,1,15,18,58
2017,NEBRASKA,33,31,SULFUR,14200000,13,13,1,19,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,3,50,28,8,11,13,50,8,5,24,4,61,1,15,19,58
2017,NEBRASKA,33,31,POTASH,28100000,30,32,1,16,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,3,50,28,8,11,13,50,8,5,24,4,61,1,15,19,58
2017,NEBRASKA,33,31,NITROGEN,34400000,13,14,1.1,43,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,3,50,28,8,11,13,50,8,5,24,4,61,1,15,19,58
2017,NEBRASKA,33,31,PHOSPHATE,128100000,46,49,1.1,46,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,3,50,28,8,11,13,50,8,5,24,4,61,1,15,19,58
2017,NEBRASKA,37,31,SULFUR,14200000,13,13,1,19,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,48,28,8,12,13,47,10,5,25,3,60,1,17,19,58
2017,NEBRASKA,37,31,POTASH,28100000,30,32,1,16,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,48,28,8,12,13,47,10,5,25,3,60,1,17,19,58
2017,NEBRASKA,37,31,NITROGEN,34400000,13,14,1.1,43,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,48,28,8,12,13,47,10,5,25,3,60,1,17,19,58
2017,NEBRASKA,37,31,PHOSPHATE,128100000,46,49,1.1,46,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,48,28,8,12,13,47,10,5,25,3,60,1,17,19,58
2017,NEBRASKA,27,31,SULFUR,14200000,13,13,1,19,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,2,61,26,6,5,12,53,7,3,25,3,64,1,14,18,58
2017,NEBRASKA,27,31,POTASH,28100000,30,32,1,16,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,2,61,26,6,5,12,53,7,3,25,3,64,1,14,18,58
2017,NEBRASKA,27,31,NITROGEN,34400000,13,14,1.1,43,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,2,61,26,6,5,12,53,7,3,25,3,64,1,14,18,58
2017,NEBRASKA,27,31,PHOSPHATE,128100000,46,49,1.1,46,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,2,61,26,6,5,12,53,7,3,25,3,64,1,14,18,58
2017,NEBRASKA,34,31,SULFUR,14200000,13,13,1,19,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,3,54,25,7,11,13,49,9,5,24,3,61,1,16,19,58
2017,NEBRASKA,34,31,POTASH,28100000,30,32,1,16,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,3,54,25,7,11,13,49,9,5,24,3,61,1,16,19,58
2017,NEBRASKA,34,31,NITROGEN,34400000,13,14,1.1,43,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,3,54,25,7,11,13,49,9,5,24,3,61,1,16,19,58
2017,NEBRASKA,34,31,PHOSPHATE,128100000,46,49,1.1,46,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,3,54,25,7,11,13,49,9,5,24,3,61,1,16,19,58
2017,NEBRASKA,28,31,SULFUR,14200000,13,13,1,19,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,56,25,8,7,12,51,8,3,26,3,62,1,15,19,58
2017,NEBRASKA,28,31,POTASH,28100000,30,32,1,16,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,56,25,8,7,12,51,8,3,26,3,62,1,15,19,58
2017,NEBRASKA,28,31,NITROGEN,34400000,13,14,1.1,43,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,56,25,8,7,12,51,8,3,26,3,62,1,15,19,58
2017,NEBRASKA,28,31,PHOSPHATE,128100000,46,49,1.1,46,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,56,25,8,7,12,51,8,3,26,3,62,1,15,19,58
2017,NEBRASKA,29,31,SULFUR,14200000,13,13,1,19,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,5,53,26,10,6,11,52,8,4,25,3,63,1,14,19,58
2017,NEBRASKA,29,31,POTASH,28100000,30,32,1,16,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,5,53,26,10,6,11,52,8,4,25,3,63,1,14,19,58
2017,NEBRASKA,29,31,NITROGEN,34400000,13,14,1.1,43,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,5,53,26,10,6,11,52,8,4,25,3,63,1,14,19,58
2017,NEBRASKA,29,31,PHOSPHATE,128100000,46,49,1.1,46,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,5,53,26,10,6,11,52,8,4,25,3,63,1,14,19,58
2017,NEBRASKA,26,31,SULFUR,14200000,13,13,1,19,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,1,64,24,5,6,12,55,6,2,25,3,64,1,13,19,58
2017,NEBRASKA,26,31,POTASH,28100000,30,32,1,16,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,1,64,24,5,6,12,55,6,2,25,3,64,1,13,19,58
2017,NEBRASKA,26,31,NITROGEN,34400000,13,14,1.1,43,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,1,64,24,5,6,12,55,6,2,25,3,64,1,13,19,58
2017,NEBRASKA,26,31,PHOSPHATE,128100000,46,49,1.1,46,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,1,64,24,5,6,12,55,6,2,25,3,64,1,13,19,58
2017,NEBRASKA,23,31,SULFUR,14200000,13,13,1,19,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,0,67,24,2,7,9,61,5,1,24,2,69,0,10,19,58
2017,NEBRASKA,23,31,POTASH,28100000,30,32,1,16,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,0,67,24,2,7,9,61,5,1,24,2,69,0,10,19,58
2017,NEBRASKA,23,31,NITROGEN,34400000,13,14,1.1,43,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,0,67,24,2,7,9,61,5,1,24,2,69,0,10,19,58
2017,NEBRASKA,23,31,PHOSPHATE,128100000,46,49,1.1,46,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,0,67,24,2,7,9,61,5,1,24,2,69,0,10,19,58
2017,NEBRASKA,24,31,SULFUR,14200000,13,13,1,19,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,1,65,23,4,7,10,59,5,1,25,2,65,0,12,21,58
2017,NEBRASKA,24,31,POTASH,28100000,30,32,1,16,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,1,65,23,4,7,10,59,5,1,25,2,65,0,12,21,58
2017,NEBRASKA,24,31,NITROGEN,34400000,13,14,1.1,43,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,1,65,23,4,7,10,59,5,1,25,2,65,0,12,21,58
2017,NEBRASKA,24,31,PHOSPHATE,128100000,46,49,1.1,46,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,1,65,23,4,7,10,59,5,1,25,2,65,0,12,21,58
2017,NEBRASKA,35,31,SULFUR,14200000,13,13,1,19,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,3,51,26,7,13,13,47,10,6,24,4,61,1,16,18,58
2017,NEBRASKA,35,31,POTASH,28100000,30,32,1,16,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,3,51,26,7,13,13,47,10,6,24,4,61,1,16,18,58
2017,NEBRASKA,35,31,NITROGEN,34400000,13,14,1.1,43,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,3,51,26,7,13,13,47,10,6,24,4,61,1,16,18,58
2017,NEBRASKA,35,31,PHOSPHATE,128100000,46,49,1.1,46,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,3,51,26,7,13,13,47,10,6,24,4,61,1,16,18,58
2017,NEBRASKA,40,31,SULFUR,14200000,13,13,1,19,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,49,26,8,13,NA,NA,NA,NA,NA,3,59,1,19,18,58
2017,NEBRASKA,40,31,POTASH,28100000,30,32,1,16,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,49,26,8,13,NA,NA,NA,NA,NA,3,59,1,19,18,58
2017,NEBRASKA,40,31,NITROGEN,34400000,13,14,1.1,43,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,49,26,8,13,NA,NA,NA,NA,NA,3,59,1,19,18,58
2017,NEBRASKA,40,31,PHOSPHATE,128100000,46,49,1.1,46,4.5e+07,972,46300,5590000,5650000,324220000,2766805000,9.08,4,49,26,8,13,NA,NA,NA,NA,NA,3,59,1,19,18,58
2017,NEW JERSEY,42,34,NA,NA,NA,NA,NA,NA,730000,74,9900,99000,1e+05,4455000,41432000,9.3,0,77,14,3,6,3,41,11,2,43,5,39,3,3,50,45
2017,NEW JERSEY,38,34,NA,NA,NA,NA,NA,NA,730000,74,9900,99000,1e+05,4455000,41432000,9.3,0,70,13,3,14,NA,NA,NA,NA,NA,4,44,2,4,46,45
2017,NEW JERSEY,27,34,NA,NA,NA,NA,NA,NA,730000,74,9900,99000,1e+05,4455000,41432000,9.3,0,56,44,0,0,NA,NA,NA,NA,NA,2,46,1,4,47,45
2017,NEW JERSEY,22,34,NA,NA,NA,NA,NA,NA,730000,74,9900,99000,1e+05,4455000,41432000,9.3,0,76,19,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2017,NEW JERSEY,44,34,NA,NA,NA,NA,NA,NA,730000,74,9900,99000,1e+05,4455000,41432000,9.3,0,69,25,0,6,NA,NA,NA,NA,NA,6,36,2,5,51,45
2017,NEW JERSEY,39,34,NA,NA,NA,NA,NA,NA,730000,74,9900,99000,1e+05,4455000,41432000,9.3,0,70,15,3,12,NA,NA,NA,NA,NA,4,44,2,4,46,45
2017,NEW JERSEY,34,34,NA,NA,NA,NA,NA,NA,730000,74,9900,99000,1e+05,4455000,41432000,9.3,0,34,48,2,16,NA,NA,NA,NA,NA,3,46,0,6,45,45
2017,NEW JERSEY,37,34,NA,NA,NA,NA,NA,NA,730000,74,9900,99000,1e+05,4455000,41432000,9.3,0,55,14,3,28,NA,NA,NA,NA,NA,3,45,2,4,46,45
2017,NEW JERSEY,26,34,NA,NA,NA,NA,NA,NA,730000,74,9900,99000,1e+05,4455000,41432000,9.3,3,68,17,6,6,NA,NA,NA,NA,NA,2,46,1,4,47,45
2017,NEW JERSEY,28,34,NA,NA,NA,NA,NA,NA,730000,74,9900,99000,1e+05,4455000,41432000,9.3,0,74,20,2,4,NA,NA,NA,NA,NA,3,42,2,5,48,45
2017,NEW JERSEY,41,34,NA,NA,NA,NA,NA,NA,730000,74,9900,99000,1e+05,4455000,41432000,9.3,0,75,9,2,14,NA,NA,NA,NA,NA,5,40,3,3,49,45
2017,NEW JERSEY,29,34,NA,NA,NA,NA,NA,NA,730000,74,9900,99000,1e+05,4455000,41432000,9.3,0,72,19,3,6,NA,NA,NA,NA,NA,3,46,2,5,44,45
2017,NEW JERSEY,35,34,NA,NA,NA,NA,NA,NA,730000,74,9900,99000,1e+05,4455000,41432000,9.3,0,60,22,3,15,NA,NA,NA,NA,NA,3,46,0,6,45,45
2017,NEW JERSEY,31,34,NA,NA,NA,NA,NA,NA,730000,74,9900,99000,1e+05,4455000,41432000,9.3,0,64,21,4,11,NA,NA,NA,NA,NA,2,49,0,6,43,45
2017,NEW JERSEY,36,34,NA,NA,NA,NA,NA,NA,730000,74,9900,99000,1e+05,4455000,41432000,9.3,0,40,21,0,39,NA,NA,NA,NA,NA,2,46,2,5,45,45
2017,NEW JERSEY,40,34,NA,NA,NA,NA,NA,NA,730000,74,9900,99000,1e+05,4455000,41432000,9.3,0,57,14,0,29,NA,NA,NA,NA,NA,4,44,2,4,46,45
2017,NEW JERSEY,32,34,NA,NA,NA,NA,NA,NA,730000,74,9900,99000,1e+05,4455000,41432000,9.3,0,65,19,3,13,NA,NA,NA,NA,NA,2,47,0,6,45,45
2017,NEW JERSEY,24,34,NA,NA,NA,NA,NA,NA,730000,74,9900,99000,1e+05,4455000,41432000,9.3,0,71,19,7,3,NA,NA,NA,NA,NA,0,43,0,6,51,45
2017,NEW JERSEY,43,34,NA,NA,NA,NA,NA,NA,730000,74,9900,99000,1e+05,4455000,41432000,9.3,0,72,15,3,10,NA,NA,NA,NA,NA,6,36,2,5,51,45
2017,NEW JERSEY,23,34,NA,NA,NA,NA,NA,NA,730000,74,9900,99000,1e+05,4455000,41432000,9.3,0,70,19,7,4,NA,NA,NA,NA,NA,0,36,0,8,56,45
2017,NEW JERSEY,25,34,NA,NA,NA,NA,NA,NA,730000,74,9900,99000,1e+05,4455000,41432000,9.3,0,74,14,6,6,NA,NA,NA,NA,NA,1,47,0,5,47,45
2017,NEW JERSEY,30,34,NA,NA,NA,NA,NA,NA,730000,74,9900,99000,1e+05,4455000,41432000,9.3,0,84,16,0,0,NA,NA,NA,NA,NA,3,49,1,4,43,45
2017,NEW JERSEY,33,34,NA,NA,NA,NA,NA,NA,730000,74,9900,99000,1e+05,4455000,41432000,9.3,0,72,13,3,12,NA,NA,NA,NA,NA,2,45,0,8,45,45
2017,NEW YORK,40,36,NA,NA,NA,NA,NA,NA,6900000,207,33400,325000,335000,16900000,141120000,9.26,2,39,22,6,31,14,53,7,NA,26,10,48,5,8,29,52
2017,NEW YORK,34,36,NA,NA,NA,NA,NA,NA,6900000,207,33400,325000,335000,16900000,141120000,9.26,2,30,25,5,38,16,52,8,NA,24,13,45,7,7,28,52
2017,NEW YORK,37,36,NA,NA,NA,NA,NA,NA,6900000,207,33400,325000,335000,16900000,141120000,9.26,2,33,24,6,35,17,51,7,NA,25,10,47,6,10,27,52
2017,NEW YORK,31,36,NA,NA,NA,NA,NA,NA,6900000,207,33400,325000,335000,16900000,141120000,9.26,2,33,28,6,31,14,51,10,NA,25,18,43,8,6,25,52
2017,NEW YORK,29,36,NA,NA,NA,NA,NA,NA,6900000,207,33400,325000,335000,16900000,141120000,9.26,1,38,34,7,20,10,53,11,NA,26,17,45,8,7,23,52
2017,NEW YORK,36,36,NA,NA,NA,NA,NA,NA,6900000,207,33400,325000,335000,16900000,141120000,9.26,2,33,23,5,37,16,52,8,NA,24,13,43,7,9,28,52
2017,NEW YORK,38,36,NA,NA,NA,NA,NA,NA,6900000,207,33400,325000,335000,16900000,141120000,9.26,2,32,24,6,36,17,52,6,NA,25,10,47,6,9,28,52
2017,NEW YORK,22,36,NA,NA,NA,NA,NA,NA,6900000,207,33400,325000,335000,16900000,141120000,9.26,0,38,41,0,21,NA,NA,NA,NA,NA,5,55,0,16,24,52
2017,NEW YORK,43,36,NA,NA,NA,NA,NA,NA,6900000,207,33400,325000,335000,16900000,141120000,9.26,2,34,20,5,39,NA,NA,NA,NA,NA,11,44,4,6,35,52
2017,NEW YORK,32,36,NA,NA,NA,NA,NA,NA,6900000,207,33400,325000,335000,16900000,141120000,9.26,2,33,27,6,32,15,50,9,NA,26,16,44,8,6,26,52
2017,NEW YORK,44,36,NA,NA,NA,NA,NA,NA,6900000,207,33400,325000,335000,16900000,141120000,9.26,2,34,20,5,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52
2017,NEW YORK,41,36,NA,NA,NA,NA,NA,NA,6900000,207,33400,325000,335000,16900000,141120000,9.26,1,43,19,6,31,14,53,8,NA,25,10,48,5,8,29,52
2017,NEW YORK,35,36,NA,NA,NA,NA,NA,NA,6900000,207,33400,325000,335000,16900000,141120000,9.26,2,29,23,5,41,16,51,8,NA,25,13,43,7,9,28,52
2017,NEW YORK,33,36,NA,NA,NA,NA,NA,NA,6900000,207,33400,325000,335000,16900000,141120000,9.26,2,27,27,6,38,16,49,9,NA,26,17,42,8,7,26,52
2017,NEW YORK,23,36,NA,NA,NA,NA,NA,NA,6900000,207,33400,325000,335000,16900000,141120000,9.26,0,47,32,0,21,NA,NA,NA,NA,NA,5,56,0,18,21,52
2017,NEW YORK,24,36,NA,NA,NA,NA,NA,NA,6900000,207,33400,325000,335000,16900000,141120000,9.26,0,39,34,1,26,14,59,5,NA,22,6,55,0,18,21,52
2017,NEW YORK,28,36,NA,NA,NA,NA,NA,NA,6900000,207,33400,325000,335000,16900000,141120000,9.26,4,35,39,9,13,10,52,9,NA,29,10,46,5,8,31,52
2017,NEW YORK,39,36,NA,NA,NA,NA,NA,NA,6900000,207,33400,325000,335000,16900000,141120000,9.26,2,32,21,5,40,16,53,7,NA,24,10,48,6,8,28,52
2017,NEW YORK,27,36,NA,NA,NA,NA,NA,NA,6900000,207,33400,325000,335000,16900000,141120000,9.26,2,41,30,8,19,10,52,9,NA,29,10,48,4,8,30,52
2017,NEW YORK,42,36,NA,NA,NA,NA,NA,NA,6900000,207,33400,325000,335000,16900000,141120000,9.26,2,35,17,7,39,13,55,7,NA,25,9,50,4,6,31,52
2017,NEW YORK,25,36,NA,NA,NA,NA,NA,NA,6900000,207,33400,325000,335000,16900000,141120000,9.26,0,35,34,2,29,15,54,7,NA,24,8,52,1,16,23,52
2017,NEW YORK,26,36,NA,NA,NA,NA,NA,NA,6900000,207,33400,325000,335000,16900000,141120000,9.26,0,41,34,5,20,12,53,8,NA,27,10,48,3,13,26,52
2017,NEW YORK,30,36,NA,NA,NA,NA,NA,NA,6900000,207,33400,325000,335000,16900000,141120000,9.26,2,33,33,7,25,12,51,11,NA,26,17,42,9,7,25,52
2017,NORTH CAROLINA,39,37,NITROGEN,20300000,20,22,1.1,54,8400000,181,46400,1690000,1700000,67600000,642200000,9.5,0,58,24,4,14,11,50,8,4,27,8,48,3,12,29,40
2017,NORTH CAROLINA,39,37,SULFUR,4200000,14,17,1.2,15,8400000,181,46400,1690000,1700000,67600000,642200000,9.5,0,58,24,4,14,11,50,8,4,27,8,48,3,12,29,40
2017,NORTH CAROLINA,39,37,POTASH,95500000,72,78,1.1,72,8400000,181,46400,1690000,1700000,67600000,642200000,9.5,0,58,24,4,14,11,50,8,4,27,8,48,3,12,29,40
2017,NORTH CAROLINA,39,37,PHOSPHATE,30100000,36,39,1.1,46,8400000,181,46400,1690000,1700000,67600000,642200000,9.5,0,58,24,4,14,11,50,8,4,27,8,48,3,12,29,40
2017,NORTH CAROLINA,23,37,NITROGEN,20300000,20,22,1.1,54,8400000,181,46400,1690000,1700000,67600000,642200000,9.5,0,73,20,5,2,8,62,3,0,27,5,59,1,10,25,40
2017,NORTH CAROLINA,23,37,SULFUR,4200000,14,17,1.2,15,8400000,181,46400,1690000,1700000,67600000,642200000,9.5,0,73,20,5,2,8,62,3,0,27,5,59,1,10,25,40
2017,NORTH CAROLINA,23,37,POTASH,95500000,72,78,1.1,72,8400000,181,46400,1690000,1700000,67600000,642200000,9.5,0,73,20,5,2,8,62,3,0,27,5,59,1,10,25,40
2017,NORTH CAROLINA,23,37,PHOSPHATE,30100000,36,39,1.1,46,8400000,181,46400,1690000,1700000,67600000,642200000,9.5,0,73,20,5,2,8,62,3,0,27,5,59,1,10,25,40
2017,NORTH CAROLINA,43,37,NITROGEN,20300000,20,22,1.1,54,8400000,181,46400,1690000,1700000,67600000,642200000,9.5,0,54,20,4,22,10,48,9,5,28,10,41,7,7,35,40
2017,NORTH CAROLINA,43,37,SULFUR,4200000,14,17,1.2,15,8400000,181,46400,1690000,1700000,67600000,642200000,9.5,0,54,20,4,22,10,48,9,5,28,10,41,7,7,35,40
2017,NORTH CAROLINA,43,37,POTASH,95500000,72,78,1.1,72,8400000,181,46400,1690000,1700000,67600000,642200000,9.5,0,54,20,4,22,10,48,9,5,28,10,41,7,7,35,40
2017,NORTH CAROLINA,43,37,PHOSPHATE,30100000,36,39,1.1,46,8400000,181,46400,1690000,1700000,67600000,642200000,9.5,0,54,20,4,22,10,48,9,5,28,10,41,7,7,35,40
2017,NORTH CAROLINA,42,37,NITROGEN,20300000,20,22,1.1,54,8400000,181,46400,1690000,1700000,67600000,642200000,9.5,0,55,24,6,15,10,48,9,5,28,11,39,8,7,35,40
2017,NORTH CAROLINA,42,37,SULFUR,4200000,14,17,1.2,15,8400000,181,46400,1690000,1700000,67600000,642200000,9.5,0,55,24,6,15,10,48,9,5,28,11,39,8,7,35,40
2017,NORTH CAROLINA,42,37,POTASH,95500000,72,78,1.1,72,8400000,181,46400,1690000,1700000,67600000,642200000,9.5,0,55,24,6,15,10,48,9,5,28,11,39,8,7,35,40
2017,NORTH CAROLINA,42,37,PHOSPHATE,30100000,36,39,1.1,46,8400000,181,46400,1690000,1700000,67600000,642200000,9.5,0,55,24,6,15,10,48,9,5,28,11,39,8,7,35,40
2017,NORTH CAROLINA,40,37,NITROGEN,20300000,20,22,1.1,54,8400000,181,46400,1690000,1700000,67600000,642200000,9.5,1,55,22,6,16,11,49,8,4,28,8,45,4,12,31,40
2017,NORTH CAROLINA,40,37,SULFUR,4200000,14,17,1.2,15,8400000,181,46400,1690000,1700000,67600000,642200000,9.5,1,55,22,6,16,11,49,8,4,28,8,45,4,12,31,40
2017,NORTH CAROLINA,40,37,POTASH,95500000,72,78,1.1,72,8400000,181,46400,1690000,1700000,67600000,642200000,9.5,1,55,22,6,16,11,49,8,4,28,8,45,4,12,31,40
2017,NORTH CAROLINA,40,37,PHOSPHATE,30100000,36,39,1.1,46,8400000,181,46400,1690000,1700000,67600000,642200000,9.5,1,55,22,6,16,11,49,8,4,28,8,45,4,12,31,40
2017,NORTH CAROLINA,44,37,NITROGEN,20300000,20,22,1.1,54,8400000,181,46400,1690000,1700000,67600000,642200000,9.5,1,55,20,3,21,9,50,9,5,27,10,41,7,7,35,40
2017,NORTH CAROLINA,44,37,SULFUR,4200000,14,17,1.2,15,8400000,181,46400,1690000,1700000,67600000,642200000,9.5,1,55,20,3,21,9,50,9,5,27,10,41,7,7,35,40
